104,4,20,y,y,y,n,3,17,1.000000
104,4,10,y,y,y,y,1,17,2.000000
104,4,6,y,y,n,n,2,17,15.000000
104,4,17,y,n,n,n,3,17,7.000000
104,4,29,y,y,y,y,1,17,2.000000
104,4,27,y,n,n,n,2,17,3.000000
104,2,5,y,y,y,y,n,17,2.000000
104,4,5,y,y,y,n,0,17,1.000000
104,3,21,n,n,n,n,1,17,5.000000
104,4,38,y,n,n,n,3,17,6.000000
104,3,33,n,n,n,n,1,17,4.000000
104,4,45,y,y,n,y,0,17,7.000000
104,4,46,y,n,n,y,0,17,23.000000
104,4,13,y,n,n,y,3,17,12.000000
104,2,35,y,n,n,n,n,17,10.000000
104,2,18,y,y,n,y,n,17,2.000000
104,4,12,y,y,n,y,1,17,14.000000
104,4,49,y,y,n,y,1,17,7.000000
104,3,4,n,n,n,n,0,17,3.000000
104,4,40,y,y,n,n,1,17,8.000000
104,4,22,y,n,n,n,3,17,7.000000
104,4,16,y,n,y,n,3,17,7.000000
104,2,48,y,y,n,n,n,17,14.000000
104,4,20,y,n,n,y,0,17,25.000000
104,4,44,y,n,n,y,3,17,12.000000
104,4,36,y,n,n,n,3,17,6.000000
104,4,16,y,y,y,y,0,17,1.000000
104,3,29,n,n,n,n,2,17,5.000000
104,3,5,n,n,n,y,3,17,1.000000
104,4,33,y,y,n,n,3,17,8.000000
104,3,44,n,n,n,n,3,17,4.000000
104,2,2,y,y,n,n,n,17,7.000000
104,4,10,y,n,n,n,3,17,7.000000
104,2,13,y,n,n,n,n,17,9.000000
104,4,29,y,y,y,y,2,17,2.000000
104,3,13,n,n,n,n,2,17,4.000000
104,4,19,y,y,n,n,2,17,13.000000
104,4,37,y,n,y,n,0,17,1.000000
104,4,3,y,n,y,n,3,17,2.000000
104,4,8,y,y,y,y,0,17,2.000000
104,4,2,y,n,n,y,2,17,18.000000
104,2,22,y,n,n,n,n,17,10.000000
104,4,41,y,y,y,n,3,17,2.000000
104,2,26,y,y,y,y,n,17,2.000000
104,4,22,y,n,y,n,1,17,1.000000
104,2,5,y,y,n,n,n,17,5.000000
104,2,7,y,n,y,n,n,17,7.000000
104,4,29,y,y,n,y,1,17,2.000000
104,4,20,y,y,n,n,3,17,9.000000
104,3,18,n,n,n,y,2,17,5.000000
104,4,7,y,y,n,n,2,17,9.000000
104,4,5,y,y,y,y,1,17,2.000000
104,2,33,y,y,y,y,n,17,2.000000
104,0,1,y,n,n,n,n,17,2.000000
104,4,21,y,n,y,n,0,17,9.000000
104,2,6,y,y,y,y,n,17,2.000000
104,3,20,n,n,n,y,0,17,2.000000
104,3,8,n,n,n,n,0,17,1.000000
104,4,13,y,y,n,n,3,17,10.000000
104,4,31,y,y,y,n,2,17,2.000000
104,0,22,y,y,n,n,n,17,3.000000
104,3,14,n,n,n,y,2,17,4.000000
104,2,30,y,n,n,n,n,17,7.000000
104,4,8,y,y,n,n,0,17,2.000000
104,3,46,n,n,n,n,0,17,2.000000
104,3,21,n,n,n,y,1,17,2.000000
104,4,22,y,y,y,y,3,17,2.000000
104,3,1,n,n,n,y,0,17,2.000000
104,4,46,y,y,n,y,3,17,2.000000
104,4,1,y,n,y,n,1,17,13.000000
104,4,30,y,n,n,y,1,17,22.000000
104,4,29,y,n,n,n,3,17,7.000000
104,3,27,n,n,n,n,0,17,1.000000
104,4,21,y,n,n,n,1,17,2.000000
104,4,45,y,n,n,y,3,17,12.000000
104,0,19,y,y,n,n,n,17,3.000000
104,4,1,y,y,y,y,3,17,2.000000
104,3,49,n,n,n,y,1,17,3.000000
104,4,28,y,y,n,n,1,17,9.000000
104,0,17,y,n,n,n,n,17,2.000000
104,4,12,y,n,n,y,2,17,17.000000
104,3,22,n,n,n,y,2,17,5.000000
104,4,35,y,y,y,y,1,17,2.000000
104,4,17,y,n,y,n,3,17,7.000000
104,4,43,y,y,y,n,1,17,12.000000
104,2,1,y,n,n,y,n,17,20.000000
104,2,11,y,n,n,y,n,17,23.000000
104,4,45,y,n,y,n,3,17,7.000000
104,4,30,y,y,n,y,3,17,12.000000
104,4,22,y,y,n,n,2,17,20.000000
104,4,29,y,y,y,n,0,17,9.000000
104,3,46,n,n,n,n,2,17,4.000000
104,4,11,y,y,y,y,3,17,2.000000
104,4,40,y,n,n,y,2,17,21.000000
104,2,20,y,n,y,n,n,17,0.000000
104,4,18,y,y,y,n,0,17,2.000000
104,3,48,n,n,n,n,0,17,2.000000
104,4,39,y,y,n,n,2,17,15.000000
104,4,21,y,n,n,n,3,17,7.000000
104,4,22,y,y,y,n,2,17,2.000000
104,4,41,y,y,y,y,0,17,1.000000
104,4,12,y,y,y,y,0,17,1.000000
104,4,2,y,n,y,n,0,17,1.000000
104,2,21,y,y,y,n,n,17,1.000000
104,2,43,y,y,n,y,n,17,1.000000
104,4,7,y,y,n,y,1,17,12.000000
104,4,33,y,y,y,y,0,17,2.000000
104,2,44,y,n,n,n,n,17,8.000000
104,3,36,n,n,n,n,1,17,5.000000
104,2,22,y,n,y,n,n,17,1.000000
104,4,4,y,n,n,n,0,17,1.000000
104,2,23,y,y,y,y,n,17,2.000000
104,4,16,y,n,n,y,1,17,20.000000
104,4,19,y,y,n,y,3,17,14.000000
104,0,8,y,n,n,n,n,17,2.000000
104,4,19,y,n,n,y,1,17,21.000000
104,4,29,y,n,n,n,0,17,9.000000
104,4,31,y,y,y,n,0,17,1.000000
104,4,42,y,n,n,y,0,17,18.000000
104,4,35,y,y,y,n,3,17,10.000000
104,0,28,y,n,n,n,n,17,3.000000
104,0,32,y,y,n,n,n,17,2.000000
104,2,49,y,y,y,n,n,17,11.000000
104,4,5,y,n,y,n,0,17,1.000000
104,4,42,y,n,n,y,3,17,12.000000
104,0,18,y,n,n,n,n,17,3.000000
104,4,3,y,n,n,y,3,17,12.000000
104,4,25,y,y,y,n,0,17,1.000000
104,4,1,y,y,y,y,0,17,1.000000
104,4,28,y,y,n,n,3,17,9.000000
104,3,2,n,n,n,y,2,17,5.000000
104,3,10,n,n,n,y,3,17,1.000000
104,4,39,y,n,n,y,2,17,23.000000
104,4,1,y,n,y,n,2,17,13.000000
104,4,29,y,n,n,y,2,17,26.000000
104,4,38,y,n,n,y,0,17,15.000000
104,4,36,y,n,n,y,0,17,21.000000
104,4,30,y,y,y,n,3,17,9.000000
104,0,40,y,y,n,n,n,17,1.000000
104,4,23,y,y,n,y,3,17,13.000000
104,4,10,y,y,n,y,3,17,1.000000
104,2,13,y,y,y,y,n,17,1.000000
104,3,38,n,n,n,y,2,17,5.000000
104,2,39,y,n,y,n,n,17,0.000000
104,4,8,y,n,n,n,3,17,7.000000
104,4,24,y,n,y,n,3,17,7.000000
104,4,9,y,n,n,y,0,17,19.000000
104,4,12,y,y,y,n,2,17,26.000000
104,4,14,y,y,y,n,3,17,9.000000
104,4,14,y,y,n,y,3,17,9.000000
104,4,33,y,n,n,n,2,17,11.000000
104,4,48,y,y,n,y,1,17,5.000000
104,4,32,y,n,y,n,3,17,8.000000
104,4,42,y,n,y,n,1,17,3.000000
104,2,42,y,n,y,n,n,17,8.000000
104,4,8,y,y,y,n,2,17,2.000000
104,0,30,y,n,n,n,n,17,3.000000
104,4,34,y,n,n,n,0,17,9.000000
104,4,18,y,n,n,y,1,17,28.000000
104,4,41,y,y,y,n,2,17,2.000000
104,4,31,y,y,n,n,2,17,4.000000
104,4,20,y,y,y,n,1,17,1.000000
104,4,41,y,y,y,y,2,17,2.000000
104,3,23,n,n,n,n,2,17,5.000000
104,4,37,y,y,y,y,1,17,1.000000
104,4,4,y,n,y,n,1,17,1.000000
104,4,26,y,y,y,n,3,17,1.000000
104,4,21,y,y,y,n,0,17,1.000000
104,4,43,y,n,y,n,0,17,1.000000
104,2,12,y,y,n,y,n,17,11.000000
104,0,11,y,n,n,n,n,17,2.000000
104,4,5,y,y,n,y,1,17,13.000000
104,4,8,y,y,n,y,1,17,3.000000
104,3,28,n,n,n,n,0,17,1.000000
104,4,17,y,y,y,n,0,17,1.000000
104,2,35,y,n,y,n,n,17,0.000000
104,4,36,y,y,n,n,2,17,2.000000
104,2,37,y,y,n,n,n,17,19.000000
104,4,3,y,n,n,n,3,17,6.000000
104,0,14,y,n,n,n,n,17,0.000000
104,4,35,y,n,n,n,1,17,12.000000
104,4,17,y,n,n,n,2,17,2.000000
104,4,50,y,y,n,n,1,17,21.000000
104,4,45,y,y,n,n,2,17,14.000000
104,4,3,y,y,y,n,0,17,9.000000
104,2,28,y,y,n,y,n,17,3.000000
104,3,34,n,n,n,y,2,17,4.000000
104,0,9,y,n,n,n,n,17,2.000000
104,3,23,n,n,n,n,0,17,2.000000
104,4,24,y,y,n,n,0,17,12.000000
104,4,8,y,y,n,y,2,17,3.000000
104,4,48,y,y,y,y,2,17,1.000000
104,4,17,y,y,y,n,3,17,2.000000
104,2,19,y,n,n,y,n,17,18.000000
104,4,32,y,y,n,y,3,17,11.000000
104,4,2,y,y,n,n,3,17,8.000000
104,3,50,n,n,n,y,3,17,1.000000
104,4,34,y,n,n,y,2,17,23.000000
104,3,28,n,n,n,n,3,17,4.000000
104,4,47,y,n,n,y,3,17,10.000000
104,4,47,y,y,y,n,1,17,9.000000
104,4,50,y,n,n,n,3,17,6.000000
104,3,46,n,n,n,y,3,17,3.000000
104,2,48,y,y,y,n,n,17,7.000000
104,2,48,y,y,y,y,n,17,1.000000
104,2,46,y,n,y,n,n,17,0.000000
104,4,26,y,y,y,y,2,17,2.000000
104,3,2,n,n,n,n,0,17,3.000000
104,2,20,y,y,y,n,n,17,1.000000
104,4,6,y,n,y,n,1,17,1.000000
104,4,14,y,y,n,n,0,17,28.000000
104,3,47,n,n,n,n,0,17,2.000000
104,4,15,y,n,y,n,0,17,1.000000
104,3,3,n,n,n,n,3,17,4.000000
104,4,33,y,n,y,n,1,17,1.000000
104,4,10,y,y,n,y,1,17,2.000000
104,4,23,y,n,n,y,0,17,12.000000
104,4,11,y,y,n,n,3,17,15.000000
104,3,34,n,n,n,y,3,17,4.000000
104,4,21,y,n,n,y,0,17,20.000000
104,4,20,y,y,y,y,1,17,2.000000
104,0,2,y,n,n,n,n,17,2.000000
104,4,8,y,n,y,n,0,17,0.000000
104,4,37,y,y,y,y,0,17,1.000000
104,3,19,n,n,n,y,1,17,5.000000
104,2,8,y,y,n,y,n,17,3.000000
104,3,32,n,n,n,y,3,17,4.000000
104,2,25,y,y,n,y,n,17,8.000000
104,2,35,y,n,n,y,n,17,24.000000
104,2,16,y,y,y,n,n,17,9.000000
104,4,21,y,y,n,n,0,17,31.000000
104,4,20,y,y,n,y,0,17,3.000000
104,4,23,y,y,n,n,0,17,21.000000
104,4,8,y,y,y,y,2,17,1.000000
104,3,30,n,n,n,n,3,17,5.000000
104,0,44,y,y,n,n,n,17,3.000000
104,4,32,y,n,n,n,0,17,11.000000
104,3,40,n,n,n,n,2,17,2.000000
104,4,26,y,y,y,y,0,17,2.000000
104,2,1,y,y,y,y,n,17,2.000000
104,4,35,y,n,n,y,0,17,24.000000
104,4,2,y,y,y,y,0,17,1.000000
104,2,34,y,y,n,y,n,17,8.000000
104,4,15,y,y,y,n,3,17,10.000000
104,4,34,y,y,n,y,2,17,10.000000
104,4,42,y,y,y,n,0,17,2.000000
104,4,46,y,n,n,y,3,17,13.000000
104,4,13,y,y,y,n,2,17,31.000000
104,4,40,y,n,n,n,3,17,6.000000
104,4,47,y,n,y,n,2,17,5.000000
104,2,2,y,n,n,y,n,17,16.000000
104,4,10,y,n,n,y,1,17,26.000000
104,4,44,y,n,y,n,1,17,7.000000
104,3,24,n,n,n,y,2,17,5.000000
104,4,33,y,y,y,y,2,17,2.000000
104,4,25,y,y,n,y,3,17,2.000000
104,2,34,y,n,n,n,n,17,9.000000
104,2,49,y,y,n,n,n,17,10.000000
104,4,30,y,y,n,n,3,17,11.000000
104,4,49,y,y,n,y,2,17,8.000000
104,4,31,y,n,n,y,3,17,13.000000
104,4,39,y,y,y,n,1,17,2.000000
104,4,15,y,y,n,n,0,17,30.000000
104,3,6,n,n,n,n,1,17,5.000000
104,4,17,y,y,y,n,2,17,2.000000
104,0,35,y,n,n,n,n,17,2.000000
104,2,1,y,y,n,n,n,17,7.000000
104,2,35,y,y,n,y,n,17,9.000000
104,4,8,y,n,n,n,1,17,0.000000
104,4,14,y,y,y,y,0,17,1.000000
104,3,11,n,n,n,y,3,17,4.000000
104,4,26,y,n,n,n,0,17,2.000000
104,2,17,y,y,y,n,n,17,2.000000
104,3,2,n,n,n,y,3,17,4.000000
104,4,30,y,n,y,n,1,17,1.000000
104,4,34,y,y,n,n,0,17,7.000000
104,4,44,y,n,n,n,3,17,6.000000
104,2,30,y,y,n,y,n,17,8.000000
104,4,33,y,y,y,n,1,17,9.000000
104,2,32,y,y,n,y,n,17,10.000000
104,4,14,y,n,n,y,0,17,26.000000
104,4,50,y,y,n,n,2,17,21.000000
104,0,14,y,y,n,n,n,17,2.000000
104,4,27,y,y,n,y,2,17,3.000000
104,3,37,n,n,n,n,2,17,5.000000
104,4,28,y,y,y,n,3,17,10.000000
104,0,48,y,n,n,n,n,17,1.000000
104,0,45,y,y,n,n,n,17,2.000000
104,4,38,y,y,y,y,2,17,1.000000
104,4,11,y,y,n,y,1,17,17.000000
104,4,40,y,y,y,n,1,17,2.000000
104,4,34,y,y,y,y,0,17,1.000000
104,2,27,y,n,n,y,n,17,21.000000
104,4,28,y,n,y,n,2,17,2.000000
104,2,45,y,y,y,y,n,17,2.000000
104,2,9,y,y,n,y,n,17,2.000000
104,4,40,y,n,y,n,2,17,0.000000
104,4,43,y,n,y,n,2,17,1.000000
104,3,16,n,n,n,n,1,17,5.000000
104,3,27,n,n,n,n,2,17,1.000000
104,4,9,y,y,y,y,3,17,2.000000
104,3,32,n,n,n,n,2,17,5.000000
104,4,27,y,y,y,y,1,17,1.000000
104,2,24,y,y,y,y,n,17,2.000000
104,4,23,y,y,y,y,3,17,2.000000
104,4,7,y,n,y,n,2,17,13.000000
104,4,11,y,y,n,n,2,17,10.000000
104,4,6,y,y,n,y,2,17,15.000000
104,4,5,y,y,n,n,2,17,9.000000
104,2,15,y,y,y,n,n,17,1.000000
104,4,2,y,n,y,n,3,17,7.000000
104,4,18,y,n,n,y,2,17,29.000000
104,4,16,y,n,n,n,0,17,8.000000
104,2,7,y,y,n,n,n,17,6.000000
104,4,31,y,y,n,y,3,17,1.000000
104,4,16,y,y,n,n,3,17,16.000000
104,2,34,y,y,y,y,n,17,2.000000
104,3,34,n,n,n,n,1,17,4.000000
104,4,49,y,y,y,y,0,17,1.000000
104,4,22,y,y,y,y,2,17,2.000000
104,4,44,y,n,n,n,0,17,9.000000
104,4,19,y,y,y,n,3,17,10.000000
104,4,29,y,n,y,n,0,17,8.000000
104,4,36,y,y,n,y,1,17,7.000000
104,3,47,n,n,n,y,3,17,3.000000
104,4,6,y,y,y,y,0,17,2.000000
104,4,15,y,n,n,y,1,17,24.000000
104,2,44,y,n,n,y,n,17,20.000000
104,4,12,y,n,y,n,3,17,7.000000
104,2,47,y,y,n,y,n,17,6.000000
104,4,12,y,n,y,n,1,17,12.000000
104,4,19,y,y,n,n,1,17,12.000000
104,4,5,y,n,n,n,3,17,6.000000
104,3,5,n,n,n,n,3,17,4.000000
104,2,24,y,n,n,y,n,17,21.000000
104,4,23,y,y,y,y,2,17,2.000000
104,4,30,y,y,n,n,0,17,7.000000
104,2,18,y,y,y,n,n,17,2.000000
104,4,49,y,n,n,n,0,17,7.000000
104,4,1,y,n,n,y,2,17,24.000000
104,3,32,n,n,n,n,1,17,5.000000
104,2,21,y,y,n,n,n,17,27.000000
104,4,25,y,n,n,n,2,17,11.000000
104,3,8,n,n,n,y,0,17,0.000000
104,4,25,y,y,n,y,0,17,9.000000
104,3,45,n,n,n,y,3,17,2.000000
104,4,37,y,y,n,n,2,17,24.000000
104,3,50,n,n,n,n,3,17,3.000000
104,4,37,y,n,y,n,2,17,0.000000
104,4,41,y,y,n,n,2,17,13.000000
104,4,48,y,y,y,n,3,17,8.000000
104,4,11,y,n,y,n,3,17,2.000000
104,2,44,y,y,y,y,n,17,1.000000
104,4,30,y,y,y,y,3,17,2.000000
104,4,49,y,n,n,y,0,17,16.000000
104,0,11,y,y,n,n,n,17,1.000000
104,4,23,y,n,n,y,1,17,12.000000
104,4,21,y,y,n,y,1,17,5.000000
104,2,13,y,y,n,n,n,17,13.000000
104,3,37,n,n,n,n,0,17,3.000000
104,4,3,y,y,y,n,1,17,11.000000
104,3,34,n,n,n,n,2,17,5.000000
104,3,6,n,n,n,n,0,17,3.000000
104,0,22,y,n,n,n,n,17,1.000000
104,4,13,y,y,n,y,1,17,13.000000
104,2,21,y,n,n,n,n,17,2.000000
104,3,37,n,n,n,y,2,17,6.000000
104,3,29,n,n,n,y,0,17,3.000000
104,3,34,n,n,n,n,3,17,5.000000
104,2,20,y,n,n,n,n,17,9.000000
104,4,24,y,y,n,y,2,17,3.000000
104,3,10,n,n,n,n,2,17,1.000000
104,3,15,n,n,n,y,2,17,2.000000
104,3,49,n,n,n,y,0,17,2.000000
104,0,17,y,y,n,n,n,17,2.000000
104,3,7,n,n,n,y,0,17,3.000000
104,3,6,n,n,n,y,1,17,1.000000
104,2,3,y,n,y,n,n,17,1.000000
104,4,42,y,y,y,y,0,17,1.000000
104,4,35,y,y,n,y,3,17,12.000000
104,4,17,y,y,n,n,0,17,43.000000
104,4,27,y,n,n,n,1,17,2.000000
104,3,33,n,n,n,y,2,17,5.000000
104,4,1,y,y,n,y,2,17,10.000000
104,4,39,y,y,y,y,1,17,1.000000
104,4,19,y,n,n,y,0,17,20.000000
104,4,14,y,n,n,n,3,17,8.000000
104,4,37,y,n,n,n,2,17,13.000000
104,4,5,y,y,n,n,1,17,9.000000
104,4,23,y,n,y,n,0,17,11.000000
104,4,14,y,n,y,n,0,17,0.000000
104,4,43,y,y,y,y,3,17,2.000000
104,4,23,y,y,n,y,2,17,13.000000
104,3,23,n,n,n,y,0,17,3.000000
104,3,2,n,n,n,y,0,17,3.000000
104,4,15,y,n,y,n,2,17,1.000000
104,4,35,y,y,y,y,3,17,2.000000
104,2,48,y,y,n,y,n,17,3.000000
104,4,23,y,y,y,y,1,17,2.000000
104,4,15,y,n,n,y,2,17,26.000000
104,2,5,y,n,n,y,n,17,17.000000
104,2,8,y,y,y,y,n,17,2.000000
104,0,10,y,y,n,n,n,17,2.000000
104,0,27,y,y,n,n,n,17,4.000000
104,4,17,y,y,n,y,2,17,3.000000
104,4,37,y,y,y,n,1,17,13.000000
104,4,44,y,y,n,y,2,17,2.000000
104,0,43,y,n,n,n,n,17,3.000000
104,4,1,y,y,y,n,0,17,1.000000
104,4,26,y,n,y,n,2,17,1.000000
104,4,22,y,y,n,n,0,17,17.000000
104,4,23,y,y,n,n,1,17,23.000000
104,4,13,y,n,n,n,3,17,7.000000
104,2,42,y,y,n,n,n,17,13.000000
104,0,42,y,n,n,n,n,17,3.000000
104,4,27,y,y,y,y,0,17,2.000000
104,4,34,y,n,n,n,3,17,7.000000
104,4,1,y,y,n,n,1,17,9.000000
104,4,10,y,y,n,n,1,17,33.000000
104,3,50,n,n,n,y,2,17,2.000000
104,4,6,y,n,n,y,0,17,10.000000
104,3,3,n,n,n,y,1,17,4.000000
104,0,35,y,y,n,n,n,17,2.000000
104,4,30,y,y,y,y,2,17,2.000000
104,0,37,y,y,n,n,n,17,3.000000
104,4,44,y,n,n,n,1,17,11.000000
